Постановление Главы города № 978 от 31.12.2008г. О Порядке формирования и финансового обеспечения выполнения муниципального задания на оказание муниципальных услуг»,Postanovlenie-Glavy-goroda-978-ot-31122008g-O-Poryadke-formirovaniya-i-finansovogo-obespecheniya-vypolneniya-munitsipalnogo-zadaniya-na-okazanie-munitsipalnyh-uslug,№ 978,1,1,2,2008-12-31,,2008-12-31 00:00,True,uploads/olddocs/glava/2008/12/31/31_12_2008_978.doc
Постановление Главы города № 975 от 31.12.2008г. Об утверждении Порядка планирования бюджетных ассигнований бюджета города Фрязино на очередной финансовый год»,Postanovlenie-Glavy-goroda-975-ot-31122008g-Ob-utverzhdenii-Poryadka-planirovaniya-byudzhetnyh-assignovaniy-byudzheta-goroda-Fryazino-na-ocherednoy-finansovyy-god,№ 975,1,1,2,2008-12-31,,2008-12-31 00:00,True,uploads/olddocs/glava/2008/12/31/31_12_2008_975.rar
"Постановление Главы города № 970 от 31.12.2008г. Об утверждении порядка финансирования расходов по поставке продуктов, организации питания обучающихся в муниципальных общеобразовательных учреждениях г.Фрязино из многодетных, малообеспеченных семей, подопечных и сирот",Postanovlenie-Glavy-goroda-970-ot-31122008g-Ob-utverzhdenii-poryadka-finansirovaniya-rashodov-po-postavke-produktov-organizatsii-pitaniya-obuchayuschihsya-v-munitsipalnyh-obscheobrazovatelnyh-uchrezhdeniyah-gFryazino-iz-mnogodetnyh-maloobespechennyh-semey-podopechnyh-i-sirot,№ 970,1,1,2,2008-12-31,,2008-12-31 00:00,True,uploads/olddocs/glava/2008/12/31/31_12_2008_970.doc
Постановление Главы города № 950 от 30.12.2008г. О внесении изменений в постановление Главы города от 14.08.2007 № 555 «Об оплате труда работников муниципальных образовательных учреждений города Фрязино»,Postanovlenie-Glavy-goroda-950-ot-30122008g-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-14082007-555-Ob-oplate-truda-rabotnikov-munitsipalnyh-obrazovatelnyh-uchrezhdeniy-goroda-Fryazino,№ 950,1,1,2,2008-12-30,,2008-12-30 00:00,True,uploads/olddocs/glava/2008/12/30/PG_950_Fryazino.doc
"Постановление Главы города №940 от 29.12.2008 г. О подготовке проекта планировки и проекта межевания территории, расположенной на Окружном проезде в г. Фрязино, для размещения фабрики по производству трикотажных изделий ООО «ТАТЕВ»",Postanovlenie-Glavy-goroda-940-ot-29122008-g-O-podgotovke-proekta-planirovki-i-proekta-mezhevaniya-territorii-raspolozhennoy-na-Okruzhnom-proezde-v-g-Fryazino-dlya-razmescheniya-fabriki-po-proizvodstvu-trikotazhnyh-izdeliy-OOO-TATEV,№940,1,1,2,2008-12-29,,2008-12-29 00:00,True,uploads/olddocs/glava/2008/12/29/PG-940.doc
Постановление Главы города № 938 от 25.12.2008г.,Postanovlenie-Glavy-goroda-938-ot-25122008g,938,1,1,2,2008-12-25,,2008-12-25 00:00,True,uploads/olddocs/glava/2008/12/25/PG-934.doc
Постановление Главы города № 934 от 24.12.2008г. О мерах по предотвращению несчастных случаев на водоемах на территории,Postanovlenie-Glavy-goroda-934-ot-24122008g-O-merah-po-predotvrascheniyu-neschastnyh-sluchaev-na-vodoemah-na-territorii,934,1,1,2,2008-12-24,,2008-12-24 00:00,True,uploads/olddocs/glava/2008/12/24/PG-934.doc
Постановление Главы города № 935 от 24.12.2008г. Об утверждении Положения об обеспечении первичных мер пожарной безопасности в городском округе Фрязино Московской области,Postanovlenie-Glavy-goroda-935-ot-24122008g-Ob-utverzhdenii-Polozheniya-ob-obespechenii-pervichnyh-mer-pozharnoy-bezopasnosti-v-gorodskom-okruge-Fryazino-Moskovskoy-oblasti,935,1,1,2,2008-12-24,,2008-12-24 00:00,True,uploads/olddocs/glava/2008/12/24/PG-935.doc
Постановление Главы города № 927 от 23.12.2008г. О внесении изменений в постановление Главы города от 28.08.2007 № 592 «Об утверждении Положения об оплате труда работников муниципальных учреждений культуры города Фрязино»,Postanovlenie-Glavy-goroda-927-ot-23122008g-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-28082007-592-Ob-utverzhdenii-Polozheniya-ob-oplate-truda-rabotnikov-munitsipalnyh-uchrezhdeniy-kultury-goroda-Fryazino,№ 927,1,1,2,2008-12-23,,2008-12-23 00:00,True,uploads/olddocs/glava/2008/12/23/PG_927_Fryazino.doc
Постановление Главы города № 926 от 22.12.2008г. О внесении изменений в постановление Главы города от 07.07.2008 № 490 «Об утверждении Порядка составления и ведения сводной бюджетной росписи бюджета города Фрязино и бюджетных росписей главных распорядителей средств бюджета города Фрязино»,Postanovlenie-Glavy-goroda-926-ot-22122008g-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-07072008-490-Ob-utverzhdenii-Poryadka-sostavleniya-i-vedeniya-svodnoy-byudzhetnoy-rospisi-byudzheta-goroda-Fryazino-i-byudzhetnyh-rospisey-glavnyh-rasporyaditeley-sredstv-byudzheta-goroda-Fryazino,№ 926,1,1,2,2008-12-22,,2008-12-22 00:00,True,uploads/olddocs/glava/2008/12/22/926_08_.doc
