Постановление Главы города Фрязино от 25.12.2017 № 955 Об определении площадок для вывоза и временного складирования снега на территории городского округа Фрязино в зимний период 2017-2018 года,Postanovlenie-Glavy-goroda-Fryazino-ot-25122017-955-Ob-opredelenii-ploschadok-dlya-vyvoza-i-vremennogo-skladirovaniya-snega-na-territorii-gorodskogo-okruga-Fryazino-v-zimniy-period-2017-2018-goda,955,1,1,2,2017-12-25,,2017-12-25 00:00,True,uploads/olddocs/glava/2017/12/25/955_17.doc
Постановление Главы города Фрязино от 25.12.2017 № 952 О внесении изменений в постановление Главы города от 28.10.2016 №730 «Об утверждении положения об оплате труда работников муниципального казенного учреждения города Фрязино «Центр бюджетного сопровождения»,Postanovlenie-Glavy-goroda-Fryazino-ot-25122017-952-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-28102016-730-Ob-utverzhdenii-polozheniya-ob-oplate-truda-rabotnikov-munitsipalnogo-kazennogo-uchrezhdeniya-goroda-Fryazino-Tsentr-byudzhetnogo-soprovozhdeniya,952,1,1,2,2017-12-25,,2017-12-25 00:00,True,uploads/olddocs/glava/2017/12/25/952_17_.doc
Постановление Главы города Фрязино от 25.12.2017 № 949 О внесении изменений в постановление Главы города от 30.12.2016 № 899 «Об утверждении муниципальной программы «Содержание и развитие жилищно-коммунального хозяйства городского округа Фрязино Московской области» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-25122017-949-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-899-Ob-utverzhdenii-munitsipalnoy-programmy-Soderzhanie-i-razvitie-zhilischno-kommunalnogo-hozyaystva-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-na-2017-2021-gody,949,1,1,2,2017-12-25,,2017-12-25 00:00,True,uploads/olddocs/glava/2017/12/25/949_17.7z
Постановление Главы города Фрязино от 22.12.2017 № 948 О внесении изменений в постановление Главы города от 30.12.2016 №896 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Информирование населения о деятельности органов местного самоуправления городского округа Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-948-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-896-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Informirovanie-naseleniya-o-deyatelnosti-organov-mestnogo-samoupravleniya-gorodskogo-okruga-Fryazino-na-2017-2021-gody,948,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/948_17.doc
"Постановление Главы города Фрязино от 22.12.2017 № 947 Об утверждении административного регламента администрации города Фрязино по предоставлению муниципальной услуги «Выдача свидетельств о праве на получение социальной выплаты на приобретение жилого помещения или строительство индивидуального жилого дома молодым семьям - участницам подпрограммы «Обеспечение жильем молодых семей» федеральной целевой программы «Жилище» на 2015-2020 годы, подпрограммы «Обеспечение жильем молодых семей» государственной программы Московской области «Жилище» на 2017-2027 годы и подпрограммы «Обеспечение жильем молодых семей» муниципальной программы городского округа Фрязино Московской области «Жилище» на 2017 - 2021 годы»",Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-947-Ob-utverzhdenii-administrativnogo-reglamenta-administratsii-goroda-Fryazino-po-predostavleniyu-munitsipalnoy-uslugi-Vydacha-svidetelstv-o-prave-na-poluchenie-sotsialnoy-vyplaty-na-priobretenie-zhilogo-pomescheniya-ili-stroitelstvo-individualnogo-zhilogo-doma-molodym-semyam---uchastnitsam-podprogrammy-Obespechenie-zhilem-molodyh-semey-federalnoy-tselevoy-programmy-Zhilische-na-2015-2020-gody-podprogrammy-Obespechenie-zhilem-molodyh-semey-gosudarstvennoy-programmy-Moskovskoy-oblasti-Zhilische-na-2017-2027-gody-i-podprogrammy-Obespechenie-zhilem-molodyh-semey-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Zhilische-na-2017---2021-gody,947,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/947-17.docx
"Постановление Главы города Фрязино от 22.12.2017 № 946 Об утверждении административного регламента администрации города Фрязино по предоставлению муниципальной услуги «Признание молодых семей участницами подпрограммы «Обеспечение жильем молодых семей» федеральной целевой программы «Жилище» на 2015-2020 годы, подпрограммы «Обеспечение жильем молодых семей» государственной программы Московской области «Жилище» на 2017-2027 годы и подпрограммы «Обеспечение жильем молодых семей» муниципальной программы городского округа Фрязино Московской области «Жилище» на 2017 - 2021 годы»",Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-946-Ob-utverzhdenii-administrativnogo-reglamenta-administratsii-goroda-Fryazino-po-predostavleniyu-munitsipalnoy-uslugi-Priznanie-molodyh-semey-uchastnitsami-podprogrammy-Obespechenie-zhilem-molodyh-semey-federalnoy-tselevoy-programmy-Zhilische-na-2015-2020-gody-podprogrammy-Obespechenie-zhilem-molodyh-semey-gosudarstvennoy-programmy-Moskovskoy-oblasti-Zhilische-na-2017-2027-gody-i-podprogrammy-Obespechenie-zhilem-molodyh-semey-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Zhilische-na-2017---2021-gody,946,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/946-17.docx
"Постановление Главы города Фрязино от 22.12.2017 № 945 Об утверждении административного регламента администрации города Фрязино по предоставлению муниципальной услуги «Признание молодых семей нуждающимися в жилом помещении для участия в подпрограмме «Обеспечение жильем молодых семей» федеральной целевой программы «Жилище» на 2015-2020 годы, подпрограмме «Обеспечение жильем молодых семей» государственной программы Московской области «Жилище» на 2017-2027 годы и подпрограмме «Обеспечение жильем молодых семей» муниципальной программы городского округа Фрязино Московской области «Жилище» на 2017 - 2021 годы»",Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-945-Ob-utverzhdenii-administrativnogo-reglamenta-administratsii-goroda-Fryazino-po-predostavleniyu-munitsipalnoy-uslugi-Priznanie-molodyh-semey-nuzhdayuschimisya-v-zhilom-pomeschenii-dlya-uchastiya-v-podprogramme-Obespechenie-zhilem-molodyh-semey-federalnoy-tselevoy-programmy-Zhilische-na-2015-2020-gody-podprogramme-Obespechenie-zhilem-molodyh-semey-gosudarstvennoy-programmy-Moskovskoy-oblasti-Zhilische-na-2017-2027-gody-i-podprogramme-Obespechenie-zhilem-molodyh-semey-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Zhilische-na-2017---2021-gody,945,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/945_17.docx
Постановление Главы города Фрязино от 22.12.2017 № 944 Об утверждении административного регламента администрации города Фрязино по предоставлению муниципальной услуги «Выдача справки об очередности предоставления жилых помещений на условиях социального найма»,Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-944-Ob-utverzhdenii-administrativnogo-reglamenta-administratsii-goroda-Fryazino-po-predostavleniyu-munitsipalnoy-uslugi-Vydacha-spravki-ob-ocherednosti-predostavleniya-zhilyh-pomescheniy-na-usloviyah-sotsialnogo-nayma,944,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/944_17.doc
Постановление Главы города Фрязино от 22.12.2017 № 943 Об утверждении административного регламента администрации города Фрязино по предоставлению муниципальной услуги «Оформление справок об участии (неучастии) в приватизации жилых муниципальных помещений»,Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-943-Ob-utverzhdenii-administrativnogo-reglamenta-administratsii-goroda-Fryazino-po-predostavleniyu-munitsipalnoy-uslugi-Oformlenie-spravok-ob-uchastii-neuchastii-v-privatizatsii-zhilyh-munitsipalnyh-pomescheniy,943,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/943_17.doc
Постановление Главы города Фрязино от 22.12.2017 № 941 О проведении универсальной ярмарки на территории городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-22122017-941-O-provedenii-universalnoy-yarmarki-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,941,1,1,2,2017-12-22,,2017-12-22 00:00,True,uploads/olddocs/glava/2017/12/22/941_17.doc
Постановление Главы города Фрязино от 21.12.2017 № 940 Об утверждении порядка приведения самовольно переустроенного и (или) перепланированного жилого помещения в прежнее состояние на территории города Фрязино,Postanovlenie-Glavy-goroda-Fryazino-ot-21122017-940-Ob-utverzhdenii-poryadka-privedeniya-samovolno-pereustroennogo-i-ili-pereplanirovannogo-zhilogo-pomescheniya-v-prezhnee-sostoyanie-na-territorii-goroda-Fryazino,940,1,1,2,2017-12-21,,2017-12-21 00:00,True,uploads/olddocs/glava/2017/12/21/940_17.doc
"Постановление Главы города Фрязино от 21.12.2017 № 934 О внесении изменений в постановление администрации города от 01.09.2015 № 479 «Об утверждении Перечня государственных и муниципальных услуг, предоставляемых администрацией города Фрязино, муниципальными учреждениями города и МУ «Многофункциональный центр предоставления государственных и муниципальных услуг городского округа Фрязино Московской области»",Postanovlenie-Glavy-goroda-Fryazino-ot-21122017-934-O-vnesenii-izmeneniy-v-postanovlenie-administratsii-goroda-ot-01092015-479-Ob-utverzhdenii-Perechnya-gosudarstvennyh-i-munitsipalnyh-uslug-predostavlyaemyh-administratsiey-goroda-Fryazino-munitsipalnymi-uchrezhdeniyami-goroda-i-MU-Mnogofunktsionalnyy-tsentr-predostavleniya-gosudarstvennyh-i-munitsipalnyh-uslug-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,934,1,1,2,2017-12-21,,2017-12-21 00:00,True,uploads/olddocs/glava/2017/12/21/934_17.docx
"Постановление Главы города Фрязино от 19.12.2017 № 922 О проведении публичных слушаний по предоставлению разрешения на условно разрешенный вид использования земельных участков с кадастровыми номерами 50:44:010223:6, 50:44:010223:72",Postanovlenie-Glavy-goroda-Fryazino-ot-19122017-922-O-provedenii-publichnyh-slushaniy-po-predostavleniyu-razresheniya-na-uslovno-razreshennyy-vid-ispolzovaniya-zemelnyh-uchastkov-s-kadastrovymi-nomerami-50440102236-504401022372,922,1,1,2,2017-12-19,,2017-12-19 00:00,True,uploads/olddocs/glava/2017/12/19/922_17.doc
"Постановление Главы города Фрязино от 19.12.2017 № 920 Об утверждении Порядка предоставления государственной услуги «Принятие решения об изменении, установлении, установлении соответствия вида разрешенного использования земельных участков»",Postanovlenie-Glavy-goroda-Fryazino-ot-19122017-920-Ob-utverzhdenii-Poryadka-predostavleniya-gosudarstvennoy-uslugi-Prinyatie-resheniya-ob-izmenenii-ustanovlenii-ustanovlenii-sootvetstviya-vida-razreshennogo-ispolzovaniya-zemelnyh-uchastkov,920,1,1,2,2017-12-19,,2017-12-19 00:00,True,uploads/olddocs/glava/2017/12/19/920-17.doc
"Постановление Главы города Фрязино от 19.12.2017 № 919 Об утверждении Порядка предоставления государственной услуги «Предоставление земельных участков, государственная собственность на которые не разграничена, в аренду без проведения торгов, в собственность за плату без проведения торгов»",Postanovlenie-Glavy-goroda-Fryazino-ot-19122017-919-Ob-utverzhdenii-Poryadka-predostavleniya-gosudarstvennoy-uslugi-Predostavlenie-zemelnyh-uchastkov-gosudarstvennaya-sobstvennost-na-kotorye-ne-razgranichena-v-arendu-bez-provedeniya-torgov-v-sobstvennost-za-platu-bez-provedeniya-torgov,919,1,1,2,2017-12-19,,2017-12-19 00:00,True,uploads/olddocs/glava/2017/12/19/919_17.doc
"Постановление Главы города Фрязино от 19.12.2017 № 918 Об утверждении Порядка предоставления государственной услуги «Перераспределение земель и (или) земельных участков государственная собственность на которые не разграничена и земельных участков, находящихся в частной собственности»",Postanovlenie-Glavy-goroda-Fryazino-ot-19122017-918-Ob-utverzhdenii-Poryadka-predostavleniya-gosudarstvennoy-uslugi-Pereraspredelenie-zemel-i-ili-zemelnyh-uchastkov-gosudarstvennaya-sobstvennost-na-kotorye-ne-razgranichena-i-zemelnyh-uchastkov-nahodyaschihsya-v-chastnoy-sobstvennosti,918,1,1,2,2017-12-19,,2017-12-19 00:00,True,uploads/olddocs/glava/2017/12/19/918_17.doc
Постановление Главы города Фрязино от 18.12.2017 № 917 О проведении публичных слушаний по предоставлению разрешения на условно разрешенный вид использования земельного участка с кадастровым номером 50:44:0010227:94,Postanovlenie-Glavy-goroda-Fryazino-ot-18122017-917-O-provedenii-publichnyh-slushaniy-po-predostavleniyu-razresheniya-na-uslovno-razreshennyy-vid-ispolzovaniya-zemelnogo-uchastka-s-kadastrovym-nomerom-5044001022794,917,1,1,2,2017-12-18,,2017-12-18 00:00,True,uploads/olddocs/glava/2017/12/18/917_17.doc
Постановление Главы города Фрязино от 15.12.2017 № 912 О проведении праздничных новогодних мероприятий на территории городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-15122017-912-O-provedenii-prazdnichnyh-novogodnih-meropriyatiy-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,912,1,1,2,2017-12-15,,2017-12-15 00:00,True,uploads/olddocs/glava/2017/12/15/912_17.doc
Постановление Главы города Фрязино от 15.12.2017 № 911 О внесении изменений в постановление Главы города от 10.10.2016 № 694 «Об утверждении муниципальной программы городского округа Фрязино «Культура города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-15122017-911-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-10102016-694-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Kultura-goroda-Fryazino-na-2017-2021-gody,911,1,1,2,2017-12-15,,2017-12-15 00:00,True,uploads/olddocs/glava/2017/12/15/911_17.7z
Постановление Главы города Фрязино от 15.12.2017 № 910 О проведении универсальной ярмарки на территории городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-15122017-910-O-provedenii-universalnoy-yarmarki-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,910,1,1,2,2017-12-15,,2017-12-15 00:00,True,uploads/olddocs/glava/2017/12/15/910_17.doc
Постановление Главы города Фрязино от 15.12.2017 № 909 О выделении мест для размещения печатных агитационных материалов и другой информации по выборам Президента Российской Федерации,Postanovlenie-Glavy-goroda-Fryazino-ot-15122017-909-O-vydelenii-mest-dlya-razmescheniya-pechatnyh-agitatsionnyh-materialov-i-drugoy-informatsii-po-vyboram-Prezidenta-Rossiyskoy-Federatsii,909,1,1,2,2017-12-15,,2017-12-15 00:00,True,uploads/olddocs/glava/2017/12/15/909_17.doc
Постановление Главы города Фрязино от 14.12.2017 № 903 О внесении изменений в постановление администрации города от 01.10.2013 № 593 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Энергосбережение и повышение энергетической эффективности на территории города Фрязино Московской области на 2014-2020 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-903-O-vnesenii-izmeneniy-v-postanovlenie-administratsii-goroda-ot-01102013-593-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Energosberezhenie-i-povyshenie-energeticheskoy-effektivnosti-na-territorii-goroda-Fryazino-Moskovskoy-oblasti-na-2014-2020-gody,903,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/903_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 902 О внесении изменений в постановление Главы города от 30.12.2016 № 899 «Об утверждении муниципальной программы «Содержание и развитие жилищно-коммунального хозяйства городского округа Фрязино Московской области» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-902-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-899-Ob-utverzhdenii-munitsipalnoy-programmy-Soderzhanie-i-razvitie-zhilischno-kommunalnogo-hozyaystva-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-na-2017-2021-gody,902,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/902_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 901 О внесении изменений в постановление Главы города от 30.12.2016 № 901 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Муниципальное управление города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-901-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-901-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Munitsipalnoe-upravlenie-goroda-Fryazino-na-2017-2021-gody,901,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/901_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 900 О внесении изменений в постановление Главы города от 30.12.2016 №900 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Предпринимательство города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-900-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-900-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Predprinimatelstvo-goroda-Fryazino-na-2017-2021-gody,900,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/900_17.docx
Постановление Главы города Фрязино от 14.12.2017 № 899 О внесении изменений в постановление Главы города от 30.12.2016 № 908 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Социальная поддержка населения города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-899-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-908-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Sotsialnaya-podderzhka-naseleniya-goroda-Fryazino-na-2017-2021-gody,899,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/899_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 898 О внесении изменений в постановление Главы города от 30.12.2016 № 898 «Об утверждении муниципальной программы городского округа Фрязино «Развитие информационно-коммуникационных технологий для повышения эффективности процессов управления и создания благоприятных условий жизни и ведения бизнеса в городском округе Фрязино Московской области»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-898-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-898-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Razvitie-informatsionno-kommunikatsionnyh-tehnologiy-dlya-povysheniya-effektivnosti-protsessov-upravleniya-i-sozdaniya-blagopriyatnyh-usloviy-zhizni-i-vedeniya-biznesa-v-gorodskom-okruge-Fryazino-Moskovskoy-oblasti,898,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/898_17.doc
Постановление Главы города Фрязино от 14.12.2017 № 897 О внесении изменений в постановление Главы города от 29.12.2016 № 890 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Развитие и функционирование дорожно-транспортного комплекса городского округа Фрязино на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-897-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-29122016-890-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Razvitie-i-funktsionirovanie-dorozhno-transportnogo-kompleksa-gorodskogo-okruga-Fryazino-na-2017-2021-gody,897,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/897_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 896 О внесении изменений в постановление Главы города от 30.12.2016 № 897 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Развитие архивного дела города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-896-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-897-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Razvitie-arhivnogo-dela-goroda-Fryazino-na-2017-2021-gody,896,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/896_2017.zip
Постановление Главы города Фрязино от 14.12.2017 № 895 О внесении изменений в постановление Главы города от 10.10.2016 № 694 «Об утверждении муниципальной программы городского округа Фрязино «Культура города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-895-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-10102016-694-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Kultura-goroda-Fryazino-na-2017-2021-gody,895,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/895_17.7z
Постановление Главы города Фрязино от 14.12.2017 № 894 О внесении изменений в постановление Главы города от 06.10.2016 № 682 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Образование города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14122017-894-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-06102016-682-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Obrazovanie-goroda-Fryazino-na-2017-2021-gody,894,1,1,2,2017-12-14,,2017-12-14 00:00,True,uploads/olddocs/glava/2017/12/14/894_17.7z
