Постановление Главы города Фрязино от 31.12.2015 № 134 О внесении изменений в постановление администрации города от 11.11.2015 №605 «Об утверждении прогнозного плана приватизации муниципального имущества на 2016 год и на плановый период 2017 и 2018 годов»,Postanovlenie-Glavy-goroda-Fryazino-ot-31122015-134-O-vnesenii-izmeneniy-v-postanovlenie-administratsii-goroda-ot-11112015-605-Ob-utverzhdenii-prognoznogo-plana-privatizatsii-munitsipalnogo-imuschestva-na-2016-god-i-na-planovyy-period-2017-i-2018-godov,134,1,1,2,2015-12-31,,2015-12-31 00:00,True,uploads/olddocs/glava/2015/12/31/134_15.doc
Постановление Главы города Фрязино от 31.12.2015 № 131 О внесении изменений в постановление администрации города от 09.10.2014 №654 «Об утверждении прогнозного плана приватизации муниципального имущества на 2015 год»,Postanovlenie-Glavy-goroda-Fryazino-ot-31122015-131-O-vnesenii-izmeneniy-v-postanovlenie-administratsii-goroda-ot-09102014-654-Ob-utverzhdenii-prognoznogo-plana-privatizatsii-munitsipalnogo-imuschestva-na-2015-god,131,1,1,2,2015-12-31,,2015-12-31 00:00,True,uploads/olddocs/glava/2015/12/31/131_15.doc
Постановление Главы города Фрязино от 31.12.2015 № 127 О внесении изменений в постановление администрации города от 01.10.2013 № 589 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Молодежь наукограда Фрязино» на 2014 - 2018 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-31122015-127-O-vnesenii-izmeneniy-v-postanovlenie-administratsii-goroda-ot-01102013-589-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Molodezh-naukograda-Fryazino-na-2014---2018-gody,127,1,1,2,2015-12-31,,2015-12-31 00:00,True,uploads/olddocs/glava/2015/12/31/127-15.doc
"Постановление Главы города Фрязино от 30.12.2015 № 119 Об установлении вида разрешенного использования земельных участков с кадастровыми номерами, 50:44:0030201:98, 50:44:0030201:118, 50:44:0030201:80",Postanovlenie-Glavy-goroda-Fryazino-ot-30122015-119-Ob-ustanovlenii-vida-razreshennogo-ispolzovaniya-zemelnyh-uchastkov-s-kadastrovymi-nomerami-5044003020198-50440030201118-5044003020180,119,1,1,2,2015-12-30,,2015-12-30 00:00,True,uploads/olddocs/glava/2015/12/30/119_15.doc
Постановление Главы города Фрязино от 29.12.2015 № 116 О признании утратившими силу муниципальных правовых актов,Postanovlenie-Glavy-goroda-Fryazino-ot-29122015-116-O-priznanii-utrativshimi-silu-munitsipalnyh-pravovyh-aktov,116,1,1,2,2015-12-29,,2015-12-29 00:00,True,uploads/olddocs/glava/2015/12/29/116_15.doc
Постановление Главы города Фрязино от 29.12.2015 № 112 Об утверждении Реестра муниципальных маршрутов регулярных перевозок в городском округе Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-29122015-112-Ob-utverzhdenii-Reestra-munitsipalnyh-marshrutov-regulyarnyh-perevozok-v-gorodskom-okruge-Fryazino-Moskovskoy-oblasti,112,1,1,2,2015-12-29,,2015-12-29 00:00,True,uploads/olddocs/glava/2015/12/29/112_15.7z
"Постановление Главы города Фрязино от 28.12.2015 № 111 Об утверждении административного регла-мента предоставления государственной услуги «Выдача разрешений на строительство и разрешений на ввод в эксплуатацию при осуществлении строительства, реконструкции объектов индивидуального жилищного строительства на территории городского округа Фрязино Московской области»",Postanovlenie-Glavy-goroda-Fryazino-ot-28122015-111-Ob-utverzhdenii-administrativnogo-regla-menta-predostavleniya-gosudarstvennoy-uslugi-Vydacha-razresheniy-na-stroitelstvo-i-razresheniy-na-vvod-v-ekspluatatsiyu-pri-osuschestvlenii-stroitelstva-rekonstruktsii-obektov-individualnogo-zhilischnogo-stroitelstva-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,111,1,1,2,2015-12-28,,2015-12-28 00:00,True,uploads/olddocs/glava/2015/12/28/111_15.doc
Постановление Главы города Фрязино от 25.12.2015 № 109 Об утверждении Положения о Реестре муниципальных маршрутов регулярных перевозок в городском округе Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-25122015-109-Ob-utverzhdenii-Polozheniya-o-Reestre-munitsipalnyh-marshrutov-regulyarnyh-perevozok-v-gorodskom-okruge-Fryazino-Moskovskoy-oblasti,109,1,1,2,2015-12-25,,2015-12-25 00:00,True,uploads/olddocs/glava/2015/12/25/109-15.doc
"Постановление Главы города Фрязино от 24.12.2015 № 100 Об установлении тарифов на платные услуги, предоставляемые муниципальным учреждением «Досуговый центр «Ретро» города Фрязино»",Postanovlenie-Glavy-goroda-Fryazino-ot-24122015-100-Ob-ustanovlenii-tarifov-na-platnye-uslugi-predostavlyaemye-munitsipalnym-uchrezhdeniem-Dosugovyy-tsentr-Retro-goroda-Fryazino,100,1,1,2,2015-12-24,,2015-12-24 00:00,True,uploads/olddocs/glava/2015/12/24/100_15.doc
"Постановление Главы города Фрязино от 22.12.2015 № 92 Об установлении тарифов на платные услуги, предоставляемые муниципальным учреждением «Централизованная библиотечная система г. Фрязино»",Postanovlenie-Glavy-goroda-Fryazino-ot-22122015-92-Ob-ustanovlenii-tarifov-na-platnye-uslugi-predostavlyaemye-munitsipalnym-uchrezhdeniem-Tsentralizovannaya-bibliotechnaya-sistema-g-Fryazino,92,1,1,2,2015-12-22,,2015-12-22 00:00,True,uploads/olddocs/glava/2015/12/22/92_15.doc
